,Text Length,Average Word Length,Max Word Length,% Special Characters,Language,Sentiment,Subjectivity,Toxicity,Fluency,Formality,train_test_split
165,121,4.304347826086956,9,0.01652892561983471,en,-0.45,0.8,0.14539438486099243,0.4591946005821228,0.2984427213668823,Test
168,56,3.75,6,0.017857142857142856,en,-0.5,1.0,0.00171114772092551,0.8072134256362915,0.07519686222076416,Test
169,102,4.15,8,0.049019607843137254,en,0.0,0.0,0.28089720010757446,0.736135721206665,0.0245894193649292,Test
170,117,3.9545454545454546,9,0.03418803418803419,en,-0.5,0.9,0.42801588773727417,0.974358856678009,0.25404202938079834,Test
178,136,5.8,16,0.0661764705882353,en,0.0,0.0,0.020421942695975304,0.85832679271698,0.4119160771369934,Test
179,71,7.0,13,0.08450704225352113,en,-1.0,1.0,0.012260553427040577,0.7714837193489075,0.13770323991775513,Test
181,137,6.666666666666667,19,0.021897810218978103,en,0.85,0.8,0.01357555203139782,0.39519304037094116,0.24147528409957886,Test
187,71,5.0,9,0.056338028169014086,en,-1.0,1.0,0.003710963763296604,0.792290449142456,0.23321270942687988,Test
188,93,4.470588235294118,15,0.043010752688172046,en,-0.17500000000000002,0.7833333333333333,0.01873866096138954,0.8065937161445618,0.1108211874961853,Test
191,133,4.583333333333333,10,0.007518796992481203,en,0.35000000000000003,0.65,0.12135828286409378,0.4055835008621216,0.11797142028808594,Test
192,144,5.041666666666667,10,0.05555555555555555,en,0.4875,0.725,0.5180554986000061,0.7237003445625305,0.19171780347824097,Test
195,61,5.2,10,0.08196721311475409,en,0.375,0.55,0.0014332578284665942,0.6630481481552124,0.044738829135894775,Test
199,111,4.894736842105263,10,0.02702702702702703,en,-0.04999999999999999,0.5,0.0006610003183595836,0.6462752223014832,0.27805399894714355,Test
200,124,4.208333333333333,8,0.024193548387096774,en,0.0,0.16666666666666666,0.5766887068748474,0.8650203943252563,0.09747624397277832,Test
212,152,6.285714285714286,16,0.13815789473684212,en,0.0,0.1,0.009094873443245888,0.6807444095611572,0.1513991355895996,Test
213,113,6.125,13,0.05309734513274336,en,0.0,0.0,0.019307829439640045,0.4009190797805786,0.4141063094139099,Test
214,55,5.222222222222222,13,0.05454545454545454,en,0.35,0.55,0.011692788451910019,0.9484263062477112,0.030348002910614014,Test
215,128,4.12,7,0.0625,en,-0.125,0.375,0.42650899291038513,0.5159159302711487,0.20038390159606934,Test
216,127,5.095238095238095,10,0.06299212598425197,en,0.4333333333333333,0.5750000000000001,0.06724153459072113,0.8377513885498047,0.2611675262451172,Test
220,127,4.333333333333333,13,0.05511811023622047,en,-0.04166666666666667,0.5333333333333333,0.21126386523246765,0.8539405465126038,0.9951527118682861,Test
223,121,6.117647058823529,27,0.03305785123966942,en,-0.125,0.375,0.0008791176951490343,0.7165288329124451,0.20524829626083374,Test
224,50,6.285714285714286,13,0.04,en,0.30833333333333335,0.7666666666666666,0.98554927110672,0.8031550049781799,0.04505515098571777,Test
226,54,5.111111111111111,11,0.1111111111111111,en,0.0,0.0,0.05025738477706909,0.9366304278373718,0.14841055870056152,Test
228,110,5.166666666666667,9,0.01818181818181818,en,-0.1638888888888889,0.26944444444444443,0.4683269262313843,0.8987374901771545,0.31407415866851807,Test
233,132,4.115384615384615,12,0.03787878787878788,en,0.11666666666666668,0.2833333333333333,0.09096041321754456,0.45128047466278076,0.27392762899398804,Test
235,133,4.36,10,0.06015037593984962,en,-0.125,0.375,0.3568466901779175,0.8774951696395874,0.2564738988876343,Test
237,61,4.166666666666667,8,0.06557377049180328,en,0.7,0.6000000000000001,0.0007248740876093507,0.9684757590293884,0.3640143871307373,Test
238,84,5.071428571428571,10,0.023809523809523808,en,-0.75,1.0,0.2550920248031616,0.04345118999481201,0.027729928493499756,Test
239,37,4.428571428571429,6,0.0,en,0.13636363636363635,0.5,0.0007659270777367055,0.030141353607177734,0.4285844564437866,Test
241,78,6.9,13,0.07692307692307693,en,0.0,0.0,0.0012754397466778755,0.3654250502586365,0.2289624810218811,Test
243,72,4.615384615384615,10,0.041666666666666664,en,0.0,0.0,0.08485065400600433,0.9615976810455322,0.9840954542160034,Test
252,60,7.714285714285714,11,0.06666666666666667,en,-0.4,0.7,0.0006678011850453913,0.8738374710083008,0.26683592796325684,Test
253,79,4.714285714285714,11,0.012658227848101266,en,0.0,0.0,0.12945735454559326,0.2891842722892761,0.23991090059280396,Test
254,50,5.375,8,0.04,en,-0.4318181818181818,0.75,0.9900446534156799,0.7853675484657288,0.08147680759429932,Test
255,109,4.5,9,0.045871559633027525,en,0.3,0.1,0.008023394271731377,0.42348694801330566,0.2564489245414734,Test
261,125,6.411764705882353,13,0.072,en,0.25,0.5,0.001009124331176281,0.5187785625457764,0.35772567987442017,Test
262,57,6.25,11,0.03508771929824561,en,0.5,0.5,0.01448088139295578,0.9729325771331787,0.48829740285873413,Test
263,54,8.166666666666666,22,0.12962962962962962,en,-0.3333333333333333,0.6666666666666666,0.7923935651779175,0.5097901225090027,0.02946406602859497,Test
264,25,4.2,5,0.08,en,0.0,0.0,0.7160846590995789,0.6079613566398621,0.13714706897735596,Test
268,133,4.826086956521739,9,0.045112781954887216,en,-0.2,0.4,0.0017929503228515387,0.92117840051651,0.3901066184043884,Test
269,134,5.136363636363637,12,0.04477611940298507,en,0.0,0.0,0.072024866938591,0.6983733773231506,0.5455867052078247,Test
273,124,4.681818181818182,12,0.008064516129032258,en,-0.05138888888888891,0.5097222222222222,0.0010238596005365252,0.7329651117324829,0.3357180953025818,Test
276,130,4.954545454545454,10,0.038461538461538464,en,-0.5,0.2,0.0232712309807539,0.6340814828872681,0.7481096982955933,Test
277,139,4.384615384615385,11,0.03597122302158273,en,0.2,0.2,0.0007970795850269496,0.7577394843101501,0.4402691721916199,Test
278,121,4.545454545454546,15,0.05785123966942149,en,0.0,0.0,0.006647872738540173,0.6262388229370117,0.16986781358718872,Test
283,131,5.947368421052632,12,0.030534351145038167,en,0.0,0.0,0.015044311992824078,0.9267818331718445,0.6268138289451599,Test
284,135,4.44,11,0.037037037037037035,en,0.0,0.0,0.024299701675772667,0.8255063891410828,0.25195378065109253,Test
287,49,3.5454545454545454,8,0.04081632653061224,en,0.0,0.0,0.015058023855090141,0.13570570945739746,0.0904340147972107,Test
288,114,4.75,12,0.03508771929824561,en,-0.2625,0.44166666666666665,0.5929179787635803,0.27495068311691284,0.757135808467865,Test
291,65,5.0,8,0.07692307692307693,en,0.09166666666666666,0.5416666666666667,0.0007566902786493301,0.6607681512832642,0.22225749492645264,Test
292,78,5.583333333333333,14,0.038461538461538464,en,0.0,0.0,0.6568403840065002,0.8435322046279907,0.2935366630554199,Test
293,62,4.7272727272727275,9,0.08064516129032258,en,-0.0125,0.3958333333333333,0.17264404892921448,0.726062536239624,0.030236899852752686,Test
296,51,4.777777777777778,12,0.058823529411764705,en,0.4,0.8,0.0008185437181964517,0.6970283389091492,0.032862842082977295,Test
298,47,5.0,9,0.14893617021276595,en,0.0,0.0,0.006259328685700893,0.5553135275840759,0.0869295597076416,Test
302,130,4.695652173913044,10,0.05384615384615385,en,-0.04999999999999999,0.7,0.03080756776034832,0.6232607364654541,0.537476658821106,Test
304,106,4.095238095238095,9,0.0,en,0.0,1.0,0.001831319066695869,0.5257337093353271,0.3912302851676941,Test
306,79,5.153846153846154,10,0.012658227848101266,en,0.08333333333333333,0.9333333333333332,0.0016254971269518137,0.9576747417449951,0.3602443337440491,Test
308,108,3.9545454545454546,8,0.046296296296296294,en,0.0,0.125,0.02444852888584137,0.8396507501602173,0.44406741857528687,Test
310,74,3.411764705882353,7,0.05405405405405406,en,0.0,0.0,0.0013484508963301778,0.7162944078445435,0.21503520011901855,Test
311,85,4.733333333333333,9,0.047058823529411764,en,0.46875,0.75,0.034672971814870834,0.7082505822181702,0.03911465406417847,Test
312,55,4.090909090909091,8,0.03636363636363636,en,-0.2,0.7,0.021369516849517822,0.5390800833702087,0.1883748173713684,Test
313,52,4.3,8,0.057692307692307696,en,0.0,0.0,0.9901770949363708,0.9271114468574524,0.10299211740493774,Test
316,68,4.75,10,0.04411764705882353,en,-1.0,1.0,0.052116092294454575,0.5630879998207092,0.09160375595092773,Test
317,77,4.571428571428571,9,0.025974025974025976,en,0.0,0.0,0.02538590133190155,0.9088600873947144,0.4850466251373291,Test
321,101,4.368421052631579,7,0.07920792079207921,en,0.25,0.25,0.023670725524425507,0.43058502674102783,0.1253851056098938,Test
329,112,4.136363636363637,8,0.03571428571428571,en,-0.25,0.75,0.003401906229555607,0.9211195111274719,0.5075473189353943,Test
334,131,5.947368421052632,23,0.16793893129770993,en,-0.024999999999999994,0.175,0.6656019687652588,0.578007698059082,0.022426187992095947,Test
335,69,5.363636363636363,10,0.07246376811594203,en,0.5,0.5,0.0008447731379419565,0.7942363023757935,0.39709359407424927,Test
344,102,3.9047619047619047,8,0.0,en,-0.4,0.6499999999999999,0.978329598903656,0.552586019039154,0.16123425960540771,Test
349,133,4.36,14,0.045112781954887216,en,-0.024999999999999994,0.5,0.026060186326503754,0.7679576277732849,0.4533300995826721,Test
352,126,4.478260869565218,9,0.047619047619047616,en,0.2888888888888889,0.4666666666666666,0.0006004245369695127,0.38631874322891235,0.1207154393196106,Test
353,93,4.875,10,0.03225806451612903,en,0.2,0.1,0.013853703625500202,0.9607630968093872,0.37357234954833984,Test
356,139,5.666666666666667,12,0.007194244604316547,en,0.0,0.5,0.006961566396057606,0.9086635112762451,0.9946882724761963,Test
363,95,5.4,13,0.05263157894736842,en,-0.033333333333333326,0.5,0.0007708505727350712,0.6339518427848816,0.20124250650405884,Test
365,123,4.391304347826087,10,0.0,en,0.0,0.0,0.0012513245455920696,0.9005938768386841,0.3195132613182068,Test
366,105,4.3,7,0.09523809523809523,en,-0.075,0.45,0.0988321378827095,0.6808233261108398,0.1386440396308899,Test
370,120,4.260869565217392,9,0.025,en,-0.16666666666666666,0.16666666666666666,0.02257399447262287,0.7935781478881836,0.2256382703781128,Test
372,75,3.75,5,0.06666666666666667,en,-0.6666666666666666,0.8888888888888888,0.3781331777572632,0.4166693687438965,0.09027272462844849,Test
374,86,4.8,8,0.023255813953488372,en,0.0,0.0,0.019558504223823547,0.16119050979614258,0.1619378924369812,Test
378,143,6.578947368421052,12,0.13286713286713286,en,-0.1,0.2,0.10351952910423279,0.5391544103622437,0.41862064599990845,Test
381,79,7.777777777777778,12,0.08860759493670886,nl,0.8,1.0,0.018458329141139984,0.8568366169929504,0.157934308052063,Test
382,132,3.925925925925926,14,0.030303030303030304,en,-0.3333333333333333,0.5499999999999999,0.04845063015818596,0.31579017639160156,0.011596620082855225,Test
384,47,5.0,7,0.1276595744680851,no,0.0,0.0,0.003773179603740573,0.929951012134552,0.14002525806427002,Test
385,35,4.142857142857143,7,0.05714285714285714,en,0.0,0.0,0.017898980528116226,0.2639238238334656,0.06455045938491821,Test
388,71,7.0,23,0.08450704225352113,en,0.0,0.0,0.0035470155999064445,0.4159952402114868,0.1850595474243164,Test
391,132,4.115384615384615,9,0.05303030303030303,en,-0.6166666666666667,0.9666666666666667,0.000730684376321733,0.888323187828064,0.21704602241516113,Test
392,82,4.533333333333333,13,0.04878048780487805,en,0.0,0.0,0.0007780577871017158,0.8606119751930237,0.682280957698822,Test
393,59,4.454545454545454,8,0.03389830508474576,en,0.0,0.4,0.0008123116567730904,0.4996577501296997,0.48980510234832764,Test
394,126,7.466666666666667,16,0.007936507936507936,en,0.0,0.0,0.0015703868120908737,0.970225989818573,0.9967103004455566,Test
395,132,4.115384615384615,10,0.015151515151515152,en,0.2267361111111111,0.5444444444444445,0.0008695015567354858,0.3129790425300598,0.5961881279945374,Test
396,64,4.416666666666667,9,0.0,en,0.0,0.0,0.005542892497032881,0.8741382360458374,0.6240283250808716,Test
397,78,3.9375,9,0.0641025641025641,en,-1.0,1.0,0.7575501799583435,0.6125392913818359,0.14854687452316284,Test
400,118,4.130434782608695,8,0.05084745762711865,en,-0.6999999999999998,0.6666666666666666,0.07154987752437592,0.8984859585762024,0.9845766425132751,Test
404,103,4.777777777777778,9,0.05825242718446602,en,0.0,0.0,0.0008511324413120747,0.9097840189933777,0.8232003450393677,Test
408,132,6.388888888888889,19,0.022727272727272728,en,0.125,0.15833333333333333,0.03168242797255516,0.20615720748901367,0.12739461660385132,Test
412,130,4.695652173913044,9,0.05384615384615385,en,-0.675,0.95,0.0005730619886890054,0.5646226406097412,0.299152672290802,Test
415,128,4.608695652173913,12,0.0625,en,-0.3333333333333333,0.6666666666666666,0.0006476349662989378,0.9350239038467407,0.35496997833251953,Test
417,97,4.157894736842105,7,0.0,en,0.0,0.0,0.010078875347971916,0.6139828562736511,0.9689991474151611,Test
419,29,6.5,8,0.06896551724137931,en,0.0,0.0,0.1518552154302597,0.9237580299377441,0.1747567057609558,Test
420,29,4.8,6,0.20689655172413793,en,0.04999999999999999,1.0,0.02255374938249588,0.7475448846817017,0.05330711603164673,Test
421,140,5.714285714285714,13,0.03571428571428571,en,0.375,0.41666666666666663,0.005236501339823008,0.04956573247909546,0.4900935888290405,Test
423,53,3.5,5,0.03773584905660377,en,0.0,0.0,0.05928881838917732,0.5792780518531799,0.01333475112915039,Test
426,68,3.9285714285714284,8,0.014705882352941176,en,-0.06666666666666667,0.5,0.08276162296533585,0.0530737042427063,0.1216965913772583,Test
427,87,3.888888888888889,7,0.04597701149425287,en,-0.4,0.4,0.37382012605667114,0.2401100993156433,0.004782915115356445,Test
428,50,4.666666666666667,10,0.02,en,-0.3,0.7,0.0029681313317269087,0.959267258644104,0.15573108196258545,Test
433,121,4.809523809523809,7,0.049586776859504134,en,-0.1,0.44999999999999996,0.7924000024795532,0.8727269768714905,0.15286403894424438,Test
436,72,5.636363636363637,8,0.027777777777777776,en,0.5416666666666667,0.8333333333333334,0.0022197014186531305,0.9419535398483276,0.3193821907043457,Test
437,122,4.125,7,0.07377049180327869,en,0.0,0.0,0.05109316483139992,0.6194124817848206,0.2558440566062927,Test
439,128,3.9615384615384617,9,0.0390625,en,0.033333333333333326,0.8166666666666668,0.001982546178624034,0.6721013784408569,0.4720221757888794,Test
443,105,4.578947368421052,10,0.047619047619047616,en,0.0,0.0625,0.0005992664373479784,0.9117743968963623,0.20100146532058716,Test
444,125,4.208333333333333,12,0.08,en,0.10909090909090909,0.5136363636363637,0.9821940660476685,0.9147207736968994,0.07454699277877808,Test
449,53,4.4,10,0.03773584905660377,en,0.65,0.875,0.031068800017237663,0.7143269181251526,0.03263258934020996,Test
450,133,6.444444444444445,15,0.022556390977443608,en,0.0,0.05,0.002370851580053568,0.9751183986663818,0.9951826930046082,Test
451,133,5.333333333333333,12,0.045112781954887216,en,0.6499999999999999,0.7125,0.018686220049858093,0.4030159115791321,0.08994150161743164,Test
454,144,4.0,9,0.0625,en,0.5428571428571429,0.7678571428571428,0.9984388947486877,0.21628648042678833,0.005363762378692627,Test
455,88,4.235294117647059,7,0.045454545454545456,en,0.0,0.0,0.0010336303384974599,0.7659841775894165,0.00787055492401123,Test
456,92,4.166666666666667,10,0.043478260869565216,en,0.8,0.75,0.0020021258387714624,0.8564357757568359,0.08750993013381958,Test
457,75,4.066666666666666,7,0.013333333333333334,en,-0.5,1.0,0.17385949194431305,0.961479663848877,0.059562861919403076,Test
458,128,4.375,9,0.0625,en,-0.3666666666666667,0.7333333333333334,0.08673444390296936,0.31045663356781006,0.28322482109069824,Test
462,120,4.260869565217392,13,0.041666666666666664,en,-0.16666666666666666,0.8333333333333334,0.0007368349470198154,0.8702337741851807,0.2504015564918518,Test
463,125,4.478260869565218,11,0.08,en,-0.265625,1.0,0.00099367240909487,0.6813348531723022,0.012147188186645508,Test
464,135,4.4,9,0.022222222222222223,en,0.15,0.6000000000000001,0.027486830949783325,0.9746893048286438,0.9671126008033752,Test
466,49,5.25,14,0.10204081632653061,en,0.0,0.0,0.0012005126336589456,0.9507471919059753,0.32312846183776855,Test
467,68,3.6,9,0.058823529411764705,en,0.0,0.0,0.036491770297288895,0.5989324450492859,0.18112152814865112,Test
468,130,4.24,9,0.046153846153846156,en,0.0,0.0,0.0014598442940041423,0.9586348533630371,0.450336217880249,Test
469,102,5.0,11,0.06862745098039216,en,0.0,0.16666666666666666,0.018829597160220146,0.35362619161605835,0.08626681566238403,Test
470,137,5.476190476190476,10,0.051094890510948905,en,-0.55,0.55,0.005131617654114962,0.30024516582489014,0.5317689776420593,Test
473,137,4.3076923076923075,7,0.014598540145985401,en,0.078125,0.20833333333333331,0.0029920449014753103,0.8690111637115479,0.795403003692627,Test
474,25,4.2,5,0.12,fr,-0.5,1.0,0.059070684015750885,0.7803791165351868,0.10752034187316895,Test
475,101,4.0,12,0.0594059405940594,en,-0.0625,0.825,0.0011481100227683783,0.7827867865562439,0.028707921504974365,Test
483,109,4.7894736842105265,12,0.05504587155963303,en,-0.75,0.55,0.06781008094549179,0.6835891604423523,0.4602620601654053,Test
486,75,7.444444444444445,16,0.09333333333333334,no,0.6,0.95,0.0017306694062426686,0.8471302390098572,0.1763368844985962,Test
487,130,3.8518518518518516,8,0.015384615384615385,en,-0.14583333333333334,0.44940476190476186,0.0007671125349588692,0.12480205297470093,0.3988127112388611,Test
490,110,4.842105263157895,10,0.02727272727272727,en,0.0,0.0,0.0006833160878159106,0.23377889394760132,0.7599256634712219,Test
491,124,4.434782608695652,8,0.06451612903225806,en,-0.5,1.0,0.13106399774551392,0.844119131565094,0.3188217878341675,Test
493,108,3.9545454545454546,7,0.009259259259259259,en,0.08333333333333333,0.5166666666666667,0.012973794713616371,0.03065037727355957,0.09160590171813965,Test
494,109,3.782608695652174,7,0.01834862385321101,en,-0.3333333333333333,0.6666666666666666,0.003486792789772153,0.24939733743667603,0.009132623672485352,Test
504,29,5.0,8,0.10344827586206896,da,0.0,0.0,0.0008379646460525692,0.9245579838752747,0.2656570076942444,Test
508,85,6.636363636363637,18,0.058823529411764705,en,-0.25,1.0,0.1693672388792038,0.7517929077148438,0.34089285135269165,Test
509,111,4.090909090909091,7,0.02702702702702703,en,0.25757575757575757,0.5333333333333333,0.002157054375857115,0.9603316187858582,0.8025704026222229,Test
511,51,3.3333333333333335,8,0.0,en,0.0,0.0,0.10082639008760452,0.20204371213912964,0.04389774799346924,Test
515,125,6.0,19,0.112,en,-0.12083333333333332,0.4708333333333334,0.8092241287231445,0.6615743637084961,0.07596069574356079,Test
517,80,4.0625,8,0.0875,en,0.0,0.0,0.0019767973572015762,0.8297540545463562,0.08656805753707886,Test
519,102,5.375,15,0.049019607843137254,en,-0.6,0.8,0.9966179728507996,0.28267133235931396,0.11454129219055176,Test
522,136,4.48,9,0.007352941176470588,en,0.16666666666666666,0.19999999999999998,0.003971654921770096,0.9517346024513245,0.38152098655700684,Test
524,76,5.909090909090909,15,0.06578947368421052,en,-0.5,1.0,0.053137410432100296,0.8533151745796204,0.11827677488327026,Test
526,143,3.5,11,0.03496503496503497,en,-0.05000000000000002,0.39999999999999997,0.041723910719156265,0.7450346350669861,0.4858860969543457,Test
531,87,4.5,9,0.04597701149425287,en,0.0,0.0,0.0010456424206495285,0.9541473984718323,0.48065823316574097,Test
532,32,3.7142857142857144,9,0.03125,en,0.0,0.0,0.0014324875082820654,0.9397890567779541,0.07167619466781616,Test
534,67,5.090909090909091,12,0.014925373134328358,en,0.0,0.0,0.0012783599086105824,0.3631631135940552,0.17816013097763062,Test
535,119,5.611111111111111,17,0.03361344537815126,en,-0.08333333333333334,0.3333333333333333,0.006012218538671732,0.7443495392799377,0.27754777669906616,Test
536,126,5.0476190476190474,12,0.03968253968253968,en,0.0,0.0,0.8025559782981873,0.27121782302856445,0.3226115107536316,Test
541,94,4.277777777777778,9,0.0851063829787234,en,0.0,0.0,0.0011718503665179014,0.715809166431427,0.022158265113830566,Test
549,42,4.375,7,0.0,en,-0.75,0.55,0.4923654794692993,0.9589691758155823,0.02422887086868286,Test
550,119,5.666666666666667,16,0.03361344537815126,en,0.5681818181818181,0.7272727272727273,0.0006330279284156859,0.6862353682518005,0.4602331519126892,Test
553,113,4.7,10,0.061946902654867256,en,-0.2625,0.575,0.9761826395988464,0.9666373133659363,0.1510722041130066,Test
554,22,3.4,6,0.045454545454545456,en,0.0,0.0,0.042034734040498734,0.6064856052398682,0.016402900218963623,Test
557,108,3.9545454545454546,9,0.018518518518518517,en,-0.5125,0.6125,0.1025378629565239,0.8640148043632507,0.0898008942604065,Test
559,105,4.578947368421052,9,0.01904761904761905,en,-0.3333333333333333,0.8666666666666667,0.02545420452952385,0.9266493320465088,0.4462629556655884,Test
560,75,5.909090909090909,11,0.09333333333333334,en,0.0,0.0,0.971957802772522,0.7838494777679443,0.11643075942993164,Test
562,125,3.8461538461538463,8,0.056,en,-0.1875,0.5,0.0035141906701028347,0.8210007548332214,0.22988486289978027,Test
566,66,5.090909090909091,9,0.09090909090909091,en,-0.25,0.5,0.04008244350552559,0.659066915512085,0.046741604804992676,Test
570,34,4.0,7,0.058823529411764705,en,0.0,0.0,0.5572139024734497,0.9683314561843872,0.08149224519729614,Test
573,66,4.153846153846154,13,0.06060606060606061,en,-0.8,0.9,0.05123941972851753,0.9697034955024719,0.19031614065170288,Test
574,35,4.142857142857143,7,0.11428571428571428,ca,0.0,0.0,0.00967250857502222,0.414537250995636,0.008653581142425537,Test
575,139,4.384615384615385,9,0.014388489208633094,en,-0.075,0.4,0.10078988969326019,0.8724876046180725,0.43679553270339966,Test
578,28,4.8,10,0.03571428571428571,en,0.0,0.0,0.001079385750927031,0.9850919842720032,0.4924076199531555,Test
582,129,4.909090909090909,10,0.05426356589147287,en,-0.4375,0.6000000000000001,0.6091548204421997,0.4576449990272522,0.1731610894203186,Test
583,140,5.130434782608695,11,0.02857142857142857,en,0.5,0.5,0.011108669452369213,0.9134988784790039,0.3323596119880676,Test
586,73,5.166666666666667,12,0.0821917808219178,en,0.0,0.0,0.1742129772901535,0.7718653082847595,0.18236231803894043,Test
589,81,4.125,7,0.012345679012345678,en,0.5,0.6,0.0027425976004451513,0.8022266626358032,0.04967391490936279,Test
591,109,4.238095238095238,8,0.03669724770642202,en,-0.09590909090909092,0.7042424242424242,0.009019303135573864,0.32222414016723633,0.13051527738571167,Test
594,50,4.666666666666667,9,0.04,en,0.14285714285714285,0.29285714285714287,0.2471851259469986,0.8467077612876892,0.32208073139190674,Test
597,109,7.384615384615385,16,0.07339449541284404,en,0.0,0.0,0.03624916449189186,0.7688086032867432,0.21018022298812866,Test
598,141,4.916666666666667,12,0.03546099290780142,en,0.2333333333333333,0.3333333333333333,0.004635518882423639,0.6520650386810303,0.5545743703842163,Test
600,89,5.0,10,0.02247191011235955,en,-1.0,1.0,0.1268107295036316,0.9570695161819458,0.7168718576431274,Test
601,140,4.423076923076923,13,0.04285714285714286,en,-0.4142857142857143,0.8505952380952381,0.07706679403781891,0.6245571374893188,0.01968252658843994,Test
603,83,4.25,8,0.07228915662650602,en,-0.3833333333333333,0.7000000000000001,0.061829857528209686,0.7015880942344666,0.3586955666542053,Test
606,36,2.7,6,0.0,en,0.0,0.0,0.0006342717097140849,0.6649229526519775,0.022028326988220215,Test
607,46,4.875,7,0.13043478260869565,en,0.0,0.0,0.6593672037124634,0.9532047510147095,0.18229860067367554,Test
610,97,4.705882352941177,12,0.05154639175257732,en,-0.071875,0.30000000000000004,0.9559473395347595,0.6129658222198486,0.01591247320175171,Test
613,50,5.375,9,0.06,en,-0.16666666666666666,0.6166666666666667,0.018841862678527832,0.9547110795974731,0.9266336560249329,Test
614,113,3.9565217391304346,9,0.017699115044247787,en,0.0,0.0,0.001208523171953857,0.9044861793518066,0.2428206205368042,Test
615,41,4.25,6,0.04878048780487805,en,0.15,0.44166666666666665,0.0006381648709066212,0.9282820224761963,0.008047640323638916,Test
621,114,4.0,10,0.0,en,0.0,0.16666666666666666,0.026565097272396088,0.2672075629234314,0.02526026964187622,Test
624,96,5.0625,12,0.03125,en,0.2857142857142857,0.5357142857142857,0.0008198320865631104,0.8994877338409424,0.7433618307113647,Test
627,121,4.809523809523809,11,0.10743801652892562,en,0.0,0.0,0.0007249097106978297,0.7612152695655823,0.09503281116485596,Test
628,35,4.833333333333333,8,0.08571428571428572,en,0.0,0.0,0.0008938504615798593,0.39992791414260864,0.11568188667297363,Test
630,58,3.5384615384615383,7,0.034482758620689655,en,0.0,0.0,0.005028984509408474,0.9468880295753479,0.9430609345436096,Test
631,138,6.315789473684211,14,0.028985507246376812,en,0.1,0.3,0.0035741939209401608,0.6163552403450012,0.45577508211135864,Test
632,126,5.631578947368421,13,0.03968253968253968,en,0.0,0.6,0.0019095271127298474,0.6572216749191284,0.21974974870681763,Test
634,99,4.0,7,0.0707070707070707,en,-0.1,0.45,0.8327896595001221,0.9668339490890503,0.14898186922073364,Test
636,66,8.571428571428571,20,0.06060606060606061,en,0.5,0.6,0.007757856044918299,0.74614018201828,0.26826024055480957,Test
639,127,4.333333333333333,10,0.007874015748031496,en,-0.5,1.0,0.031970418989658356,0.940839409828186,0.4085013270378113,Test
644,114,5.647058823529412,11,0.017543859649122806,en,0.05,0.35,0.0605565682053566,0.404329776763916,0.3640081286430359,Test
651,127,4.7272727272727275,8,0.07086614173228346,en,0.32222222222222224,0.49444444444444446,0.012721545994281769,0.9011579155921936,0.2910405397415161,Test
652,117,5.9411764705882355,25,0.042735042735042736,en,-0.30625,0.6375,0.9963529109954834,0.670573353767395,0.10145127773284912,Test
653,121,5.1,9,0.008264462809917356,en,0.07575757575757576,0.39015151515151514,0.0009762545814737678,0.9448457360267639,0.4559463858604431,Test
655,41,5.0,9,0.0,en,-0.06666666666666667,0.03333333333333333,0.21974962949752808,0.477669894695282,0.08008682727813721,Test
656,62,3.5,6,0.016129032258064516,en,0.0,0.0,0.0008133976371027529,0.9417669177055359,0.5321423411369324,Test
659,88,5.6923076923076925,12,0.056818181818181816,en,-0.43333333333333335,0.7000000000000001,0.6406399011611938,0.814415454864502,0.04810911417007446,Test
660,137,3.9285714285714284,10,0.014598540145985401,en,0.13636363636363635,0.45454545454545453,0.0007036806200630963,0.765399158000946,0.9940239787101746,Test
661,106,4.631578947368421,8,0.0660377358490566,en,0.0,0.0,0.0010410944232717156,0.8902869820594788,0.8952741026878357,Test
663,18,5.333333333333333,7,0.16666666666666666,en,0.0,0.0,0.02050144411623478,0.8977642059326172,0.080577552318573,Test
664,101,7.5,19,0.04950495049504951,en,0.25,0.6,0.0006815497181378305,0.9203574657440186,0.4073120355606079,Test
665,96,5.857142857142857,15,0.052083333333333336,en,0.5,0.5,0.050133880227804184,0.23687118291854858,0.25098371505737305,Test
667,106,5.294117647058823,14,0.05660377358490566,en,0.0,0.1,0.3712436556816101,0.3528044819831848,0.08472639322280884,Test
673,116,5.157894736842105,12,0.05172413793103448,en,-0.125,0.375,0.10271917283535004,0.7069105505943298,0.03253483772277832,Test
676,134,4.4,16,0.05223880597014925,en,-0.22999999999999998,0.71,0.0020332238636910915,0.8555775880813599,0.7131422162055969,Test
679,97,4.875,19,0.061855670103092786,en,0.0,0.0,0.001675440464168787,0.7633092403411865,0.10785222053527832,Test
686,38,3.875,9,0.07894736842105263,en,-0.6999999999999998,0.6666666666666666,0.004077636171132326,0.8366223573684692,0.017262399196624756,Test
688,120,4.761904761904762,10,0.03333333333333333,en,-0.07500000000000001,0.8,0.9347758293151855,0.3857712745666504,0.1596580147743225,Test
693,139,5.666666666666667,13,0.06474820143884892,en,0.0,0.0,0.08702762424945831,0.8527309894561768,0.37435638904571533,Test
694,57,3.75,7,0.05263157894736842,en,0.0,0.0,0.01613384112715721,0.13953065872192383,0.015999197959899902,Test
697,96,5.928571428571429,13,0.125,en,0.3333333333333333,0.5833333333333334,0.7526913285255432,0.9370731115341187,0.09681463241577148,Test
703,117,5.2105263157894735,15,0.09401709401709402,en,0.0,0.0,0.14540798962116241,0.6292251348495483,0.3217232823371887,Test
